"PatId"	"Yeartxt"	"OrigTechArea"	"city"	"state"	"state"	"country"	"topicId"	"ourTechArea"	"origCPC1"	"origCPC2"	"origCPC3"	"ourCPCnum1"	"ourCPCnum2"	"ourCPCnum3"	"GeoCode"	"Year"	"TopicId-Id"	"count1"	"Patnum"
"pat0570"	"yr2011"	"Solar Monitoring"	"Sunnyvale  CA"	"CA"	"CA"	"USA"	8	"Solar Inverter"	"Y02B"	"G01J"	"G01S"	"H01L"	"Y02E"	"Y02B"	"Bay_Area"	2011	"topic-08"	1	"num-12/878 664"
"pat0118"	"yr2010"	"Solar Monitoring"	"Wilmington  DE"	"DE"	"DE"	"USA"	3	"Solar Monitoring"	"G01R"			"H02J"	"Y02E"	"Y02B"	"DE"	2010	"topic-03"	1	"num-7844568"
"pat0832"	"yr2012"	"Solar Inverter"	"Webster  NY"	"NY"	"NY"	"USA"	8	"Solar Inverter"				"H01L"	"Y02E"	"Y02B"	"NY"	2012	"topic-08"	1	"num-13/484 033"
"pat0385"	"yr2009"	"Site Assessment"	"Englewood  CO"	"CO"	"CO"	"USA"	1	"Site Assessment"	"G06T"	"F24J"		"G01W"	"G06Q"	"G01R"	"CO"	2009	"topic-01"	1	"num-12/141 795"
"pat0559"	"yr2011"	"Solar Mounting/Rack"	"Colorado Springs  CO"	"CO"	"CO"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"H01L"	"Y02B"	"F24J"	"Y02E"	"H01L"	"CO"	2011	"topic-14"	1	"num-12/855 850"
"pat0671"	"yr2011"	"Solar Mounting/Rack"	"Bielefeld"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"F24J"	"Y02E"	"H01L"	"germany"	2011	"topic-14"	1	"num-13/089 564"
"pat0113"	"yr2010"	"Site Assessment"	"Boulder  CO"	"CO"	"CO"	"USA"	1	"Site Assessment"	"G06F"	"F24J"	"Y02B"	"G01W"	"G06Q"	"G01R"	"CO"	2010	"topic-01"	1	"num-7832267"
"pat0132"	"yr2011"	"Site Assessment"	"Sebastopol  CA"	"CA"	"CA"	"USA"	5	"Solar Monitoring"	"G01J"	"G01S"	"G01W"	"Y04S"	"G06Q"	"Y02E"	"Other_CA"	2011	"topic-05"	1	"num-7873490"
"pat0715"	"yr2011"	"Solar Mounting/Rack"	"Saratoga  CA"	"CA"	"CA"	"USA"	12	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"Y02E"	"H01L"	"F24J"	"Bay_Area"	2011	"topic-12"	1	"num-13/193 339"
"pat0685"	"yr2011"	"Solar Inverter"	"Nurnberg"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"H02M"	"H02J"		"H02M"	"Y02E"	"H02J"	"germany"	2011	"topic-00"	1	"num-13/107 600"
"pat0778"	"yr2012"	"Solar Inverter"	"Wagen"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"H02M"			"H02M"	"Y02E"	"H02J"	"germany"	2012	"topic-00"	1	"num-13/347 191"
"pat0673"	"yr2011"	"Solar Monitoring"	"Dresden"	"N/A"	"N/A"	"Germany"	11	"Solar Inverter"	"Y02E"	"H02J"		"Y02E"	"H02J"	"G05F"	"germany"	2011	"topic-11"	1	"num-13/089 916"
"pat0039"	"yr2008"	"Solar Mounting/Rack"	"Albuquerque  NM"	"NM"	"NM"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"NM"	2008	"topic-14"	1	"num-7434362"
"pat0093"	"yr2010"	"Solar Monitoring"	"El Segundo"	"CA"	"CA"	"USA"	6	"Solar Inverter"	"B64G"	"H02J"		"H02J"	"Y02E"	"H02M"	"SOCAL"	2010	"topic-06"	1	"num-7786716"
"pat0416"	"yr2009"	"Solar Monitoring"	"Kelkheim  DE"	"N/A"	"N/A"	"Germany"	9	"Solar Mounting/Rack"	"H01L"	"G01R"	"Y02E"	"H01L"	"Y02E"	"H01R"	"germany"	2009	"topic-09"	1	"num-12/348 872"
"pat0635"	"yr2011"	"Solar Mounting/Rack"	"New Milford  CT"	"CT"	"CT"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"F24J"	"Y02E"	"H01L"	"CT"	2011	"topic-14"	1	"num-13/021 770"
"pat0594"	"yr2011"	"Solar Inverter"	"Zurich"	"N/A"	"N/A"	"Switzerland"	0	"Solar Inverter"	"H02M"			"H02M"	"Y02E"	"H02J"	"europe"	2011	"topic-00"	1	"num-12/917 879"
"pat0659"	"yr2012"	"Solar Inverter"	"Metzingen"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"H01L"	"H02J"		"H02M"	"Y02E"	"H02J"	"germany"	2012	"topic-00"	1	"num-13/068 753"
"pat0487"	"yr2012"	"Solar Monitoring"	"Los Gatos  CA"	"CA"	"CA"	"USA"	11	"Solar Inverter"				"Y02E"	"H02J"	"G05F"	"Bay_Area"	2012	"topic-11"	1	"num-12/612 641"
"pat0678"	"yr2011"	"Solar Mounting/Rack"	"Ichtershausen"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"germany"	2011	"topic-14"	1	"num-13/094 924"
"pat0740"	"yr2012"	"Solar Inverter"	"TAOYUAN HSIEN"	"N/A"	"N/A"	"Taiwan"	11	"Solar Inverter"				"Y02E"	"H02J"	"G05F"	"asia"	2012	"topic-11"	1	"num-13/243 603"
"pat0687"	"yr2011"	"Solar Mounting/Rack"	"Schaan"	"N/A"	"N/A"	"Liechtenstein"	14	"Solar Mounting/Rack"	"Y02B"	"Y02E"	"F24J"	"F24J"	"Y02E"	"H01L"	"europe"	2011	"topic-14"	1	"num-13/108 771"
"pat0761"	"yr2012"	"Solar Mounting/Rack"	"Tossicia  IT"	"N/A"	"N/A"	"Italy"	2	"Solar Mounting/Rack"	"H01L"	"Y02B"		"F24J"	"Y02E"	"H01L"	"europe"	2012	"topic-02"	1	"num-13/302 041"
"pat0210"	"yr2012"	"Solar Mounting/Rack"	"Toms River  NJ"	"NJ"	"NJ"	"USA"	9	"Solar Mounting/Rack"	"H01R"	"H01L"	"H01R"	"H01L"	"Y02E"	"H01R"	"NJ"	2012	"topic-09"	1	"num-8113853"
"pat0047"	"yr2009"	"Solar Mounting/Rack"	"Vaughn"	"N/A"	"N/A"	"Canada"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"F24J"	"Y02E"	"H01L"	"canada"	2009	"topic-02"	1	"num-7484507"
"pat0033"	"yr2008"	"Solar Inverter"	"Bend  OR"	"OR"	"OR"	"USA"	14	"Solar Mounting/Rack"	"H05K"			"F24J"	"Y02E"	"H01L"	"OR"	2008	"topic-14"	1	"num-7397653"
"pat0510"	"yr2011"	"Solar Inverter"	"Perrysburg  OH"	"OH"	"OH"	"USA"	11	"Solar Inverter"	"Y02E"	"H02J"		"Y02E"	"H02J"	"G05F"	"OH"	2011	"topic-11"	1	"num-12/722 096"
"pat0774"	"yr2012"	"Solar Mounting/Rack"	"Perrysburg  OH"	"OH"	"OH"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"H01L"		"F24J"	"Y02E"	"H01L"	"OH"	2012	"topic-14"	1	"num-13/329 696"
"pat0534"	"yr2010"	"Solar Monitoring"	"Hod Hasharon"	"N/A"	"N/A"	"Israel"	5	"Solar Monitoring"	"G08B"			"Y04S"	"G06Q"	"Y02E"	"middle_east"	2010	"topic-05"	1	"num-12/788 066"
"pat0102"	"yr2010"	"Solar Monitoring"	"Niestetal"	"N/A"	"N/A"	"Germany"	11	"Solar Inverter"	"G01R"	"H01L"		"Y02E"	"H02J"	"G05F"	"germany"	2010	"topic-11"	1	"num-7812592"
"pat0654"	"yr2011"	"Solar Mounting/Rack"	"Frankfurt"	"N/A"	"N/A"	"Germany"	13	"Solar Mounting/Rack"	"H01L"	"Y02E"		"H01L"	"Y02E"	"F24J"	"germany"	2011	"topic-13"	1	"num-13/060 418"
"pat0672"	"yr2011"	"Solar Mounting/Rack"	"Bielefeld"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"F24J"	"Y02E"	"H01L"	"germany"	2011	"topic-14"	1	"num-13/089 575"
"pat0461"	"yr2011"	"Solar Mounting/Rack"	"Carlsbad  CA"	"USA"	"USA"	"USA"	2	"Solar Mounting/Rack"	"Y02E"	"F24J"	"H01L"	"F24J"	"Y02E"	"H01L"	"USA"	2011	"topic-02"	1	"num-12/549 339"
"pat0414"	"yr2009"	"Solar Monitoring"	"Denver  CO"	"CO"	"CO"	"USA"	7	"Solar Inverter"	"H02H"	"Y02B"	"H02H"	"Y02E"	"H02J"	"H01L"	"CO"	2009	"topic-07"	1	"num-12/338 740"
"pat0141"	"yr2011"	"Solar Inverter"	"Vienna"	"N/A"	"N/A"	"Austria"	5	"Solar Monitoring"	"Y02E"	"H02J"	"Y02E"	"Y04S"	"G06Q"	"Y02E"	"europe"	2011	"topic-05"	1	"num-7899035"
"pat0509"	"yr2010"	"Solar Inverter"	"Perrysburg  OH"	"OH"	"OH"	"USA"	6	"Solar Inverter"	"H05K"			"H02J"	"Y02E"	"H02M"	"OH"	2010	"topic-06"	1	"num-12/722 027"
"pat0054"	"yr2009"	"Solar Mounting/Rack"	"Richmond  CA"	"CA"	"CA"	"USA"	12	"Solar Mounting/Rack"	"F24J"	"Y02B"	"Y02E"	"Y02E"	"H01L"	"F24J"	"Bay_Area"	2009	"topic-12"	1	"num-7557292"
"pat0465"	"yr2010"	"Solar Mounting/Rack"	"Alameda  CA"	"USA"	"USA"	"USA"	4	"Solar Mounting/Rack"	"H01L"	"Y02B"	"Y02E"	"Y02B"	"H01L"	"Y02E"	"USA"	2010	"topic-04"	1	"num-12/564 664"
"pat0716"	"yr2012"	"Solar Inverter"	"Dallas  TX"	"TX"	"TX"	"USA"	11	"Solar Inverter"	"H02J"	"G05F"	"H02M"	"Y02E"	"H02J"	"G05F"	"TX"	2012	"topic-11"	1	"num-13/194 725"
"pat0172"	"yr2011"	"Solar Inverter"	"Herzelia"	"N/A"	"N/A"	"Israel"	10	"Solar Inverter"	"H02M"	"H02J"		"H02J"	"Y02E"	"H02M"	"middle_east"	2011	"topic-10"	1	"num-8004117"
"pat0597"	"yr2011"	"Solar Inverter"	"Austin  TX"	"TX"	"TX"	"USA"	6	"Solar Inverter"	"H02M"	"Y02E"	"H02J"	"H02J"	"Y02E"	"H02M"	"TX"	2011	"topic-06"	1	"num-12/933 990"
"pat0251"	"yr2012"	"Solar Mounting/Rack"	"Fort Collins  CO"	"CO"	"CO"	"USA"	7	"Solar Inverter"	"Y02E"	"H01L"	"Y04S"	"Y02E"	"H02J"	"H01L"	"CO"	2012	"topic-07"	1	"num-8203069"
"pat0518"	"yr2010"	"Solar Mounting/Rack"	"Tomago"	"N/A"	"N/A"	"Australia"	3	"Solar Monitoring"	"H02M"	"H02J"		"H02J"	"Y02E"	"Y02B"	"oceana"	2010	"topic-03"	1	"num-12/742 421"
"pat0412"	"yr2010"	"Solar Monitoring"	"Chicago  IL"	"IL"	"IL"	"USA"	12	"Solar Mounting/Rack"	"H01L"	"Y02E"	"Y02B"	"Y02E"	"H01L"	"F24J"	"IL"	2010	"topic-12"	1	"num-12/323 450"
"pat0823"	"yr2012"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"H02M"			"H02M"	"Y02E"	"H02J"	"germany"	2012	"topic-00"	1	"num-13/467 382"
"pat0801"	"yr2012"	"Solar Monitoring"	"Niestetal"	"N/A"	"N/A"	"Germany"	11	"Solar Inverter"	"G01R"			"Y02E"	"H02J"	"G05F"	"germany"	2012	"topic-11"	1	"num-13/410452"
"pat0709"	"yr2012"	"Solar Mounting/Rack"	"Hong Kong"	"N/A"	"N/A"	"China"	13	"Solar Mounting/Rack"	"F24J"	"H01L"	"F24J"	"H01L"	"Y02E"	"F24J"	"asia"	2012	"topic-13"	1	"num-13/171 428"
"pat0730"	"yr2011"	"Solar Mounting/Rack"	"Eagan  MN"	"MN"	"MN"	"USA"	3	"Solar Monitoring"	"H01L"	"Y02E"		"H02J"	"Y02E"	"Y02B"	"MN"	2011	"topic-03"	1	"num-13/216 376"
"pat0175"	"yr2011"	"Solar Monitoring"	"Novato  CA"	"CA"	"CA"	"USA"	6	"Solar Inverter"	"H02M"	"G05F"		"H02J"	"Y02E"	"H02M"	"Bay_Area"	2011	"topic-06"	1	"num-8013583"
"pat0699"	"yr2011"	"Solar Monitoring"	"Cary  NC"	"NC"	"NC"	"USA"	7	"Solar Inverter"	"H02M"			"Y02E"	"H02J"	"H01L"	"NC"	2011	"topic-07"	1	"num-13/152 360"
"pat0574"	"yr2012"	"Solar Mounting/Rack"	"Santa Clara  CA"	"CA"	"CA"	"USA"	14	"Solar Mounting/Rack"	"H01L"	"Y02B"		"F24J"	"Y02E"	"H01L"	"Bay_Area"	2012	"topic-14"	1	"num-12/894 704"
"pat0124"	"yr2010"	"Solar Mounting/Rack"	"Berkeley  CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2010	"topic-02"	1	"num-7856769"
"pat0424"	"yr2010"	"Solar Mounting/Rack"	"Auburn Hills  MI"	"MI"	"MI"	"USA"	8	"Solar Inverter"	"H01L"	"F24J"	"Y02B"	"H01L"	"Y02E"	"Y02B"	"MI"	2010	"topic-08"	1	"num-12/378 310"
"pat0743"	"yr2012"	"Solar Monitoring"	"Boulder  CO"	"CO"	"CO"	"USA"	5	"Solar Monitoring"	"G01R"			"Y04S"	"G06Q"	"Y02E"	"CO"	2012	"topic-05"	1	"num-13/253 154"
"pat0621"	"yr2012"	"Solar Mounting/Rack"	"Boston  MA"	"MA"	"MA"	"USA"	13	"Solar Mounting/Rack"	"H01L"	"Y02B"		"H01L"	"Y02E"	"F24J"	"MA"	2012	"topic-13"	1	"num-12/976 258"
"pat0536"	"yr2011"	"Solar Mounting/Rack"	"Albuquerque  NM"	"NM"	"NM"	"USA"	2	"Solar Mounting/Rack"	"Y02E"	"F24J"	"Y02E"	"F24J"	"Y02E"	"H01L"	"NM"	2011	"topic-02"	1	"num-12/791 580"
"pat0064"	"yr2009"	"Solar Monitoring"	"San Jose  CA"	"CA"	"CA"	"USA"	6	"Solar Inverter"	"G01R"			"H02J"	"Y02E"	"H02M"	"Bay_Area"	2009	"topic-06"	1	"num-7622912"
"pat0405"	"yr2009"	"Solar Inverter"	"Petaluma  CA"	"CA"	"CA"	"USA"	8	"Solar Inverter"	"H01L"	"Y02E"		"H01L"	"Y02E"	"Y02B"	"Other_CA"	2009	"topic-08"	1	"num-12/284 915"
"pat0693"	"yr2011"	"Solar Mounting/Rack"	"Carlsbad  CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"H01L"	"Y02E"	"F24J"	"Y02E"	"H01L"	"SOCAL"	2011	"topic-02"	1	"num-13/131 065"
"pat0786"	"yr2012"	"Solar Mounting/Rack"	"Rockaway  NJ"	"NJ"	"NJ"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"NJ"	2012	"topic-02"	1	"num-13/362 530"
"pat0337"	"yr2007"	"Solar Mounting/Rack"	"Roanoke  TX"	"TX"	"TX"	"USA"	14	"Solar Mounting/Rack"	"F16M"	"Y02E"	"F24J"	"F24J"	"Y02E"	"H01L"	"TX"	2007	"topic-14"	1	"num-11/515 094"
"pat0208"	"yr2012"	"Solar Monitoring"	"Ben Lomond  CA"	"CA"	"CA"	"USA"	6	"Solar Inverter"	"H02J"	"Y02B"		"H02J"	"Y02E"	"H02M"	"Other_CA"	2012	"topic-06"	1	"num-8106765"
"pat0596"	"yr2011"	"Solar Mounting/Rack"	"Leutkirch"	"N/A"	"N/A"	"Germany"	9	"Solar Mounting/Rack"	"H05K"	"H01L"	"Y02E"	"H01L"	"Y02E"	"H01R"	"germany"	2011	"topic-09"	1	"num-12/922 081"
"pat0191"	"yr2011"	"Solar Mounting/Rack"	"San Jose  CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"F16B"	"Y02E"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2011	"topic-02"	1	"num-8061091"
"pat0192"	"yr2011"	"Solar Mounting/Rack"	"San Jose  CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2011	"topic-02"	1	"num-8065844"
"pat0160"	"yr2011"	"Solar Monitoring"	"Camarillo  CA"	"CA"	"CA"	"USA"	5	"Solar Monitoring"	"G06Q"	"Y04S"	"Y02E"	"Y04S"	"G06Q"	"Y02E"	"SOCAL"	2011	"topic-05"	1	"num-7962247"
"pat0402"	"yr2010"	"Solar Mounting/Rack"	"San Rafeal  CA"	"CA"	"CA"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2010	"topic-14"	1	"num-12/250 433"
"pat0365"	"yr2008"	"Solar Mounting/Rack"	"San Diego  CA"	"CA"	"CA"	"USA"	13	"Solar Mounting/Rack"	"H01L"	"Y02E"	"Y02B"	"H01L"	"Y02E"	"F24J"	"SOCAL"	2008	"topic-13"	1	"num-11/947 718"
"pat0497"	"yr2010"	"Solar Inverter"	"Arezzo"	"N/A"	"N/A"	"Italy"	11	"Solar Inverter"	"Y02E"	"G05F"	"H02M"	"Y02E"	"H02J"	"G05F"	"europe"	2010	"topic-11"	1	"num-12/663 499"
"pat0053"	"yr2009"	"Solar Mounting/Rack"	"Albuquerque  NM"	"NM"	"NM"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"NM"	2009	"topic-02"	1	"num-7531741"
"pat0155"	"yr2011"	"Solar Mounting/Rack"	"Berwyn  PA"	"PA"	"PA"	"USA"	2	"Solar Mounting/Rack"	"H01R"	"H01L"		"F24J"	"Y02E"	"H01L"	"PA"	2011	"topic-02"	1	"num-7938661"
"pat0815"	"yr2012"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"G01R"			"H02M"	"Y02E"	"H02J"	"germany"	2012	"topic-00"	1	"num-13/439250"
"pat0149"	"yr2011"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"H02H"			"H02M"	"Y02E"	"H02J"	"germany"	2011	"topic-00"	1	"num-7924582"
"pat0111"	"yr2010"	"Solar Inverter"	"Roanoke  TX"	"TX"	"TX"	"USA"	9	"Solar Mounting/Rack"	"Y02E"	"H01R"	"H01L"	"H01L"	"Y02E"	"H01R"	"TX"	2010	"topic-09"	1	"num-7824191"
"pat0818"	"yr2012"	"Solar Monitoring"	"Chargin Falls  OH"	"OH"	"OH"	"USA"	11	"Solar Inverter"	"G01R"			"Y02E"	"H02J"	"G05F"	"OH"	2012	"topic-11"	1	"num-13/448 801"
"pat0600"	"yr2011"	"Solar Mounting/Rack"	"Upper Montclair  NJ"	"NJ"	"NJ"	"USA"	12	"Solar Mounting/Rack"	"F24J"	"H01L"	"F24J"	"Y02E"	"H01L"	"F24J"	"NJ"	2011	"topic-12"	1	"num-12/943 360"
"pat0756"	"yr2012"	"Solar Inverter"	"Ottawa"	"N/A"	"N/A"	"Canada"	10	"Solar Inverter"	"Y02E"	"H01L"	"H02J"	"H02J"	"Y02E"	"H02M"	"canada"	2012	"topic-10"	1	"num-13/285 065"
"pat0181"	"yr2011"	"Solar Inverter"	"Niskayuna  NY"	"NY"	"NY"	"USA"	0	"Solar Inverter"	"H02M"	"Y02E"	"Y02B"	"H02M"	"Y02E"	"H02J"	"NY"	2011	"topic-00"	1	"num-8023297"
"pat0112"	"yr2010"	"Solar Mounting/Rack"	"Los Gatos  CA"	"CA"	"CA"	"USA"	12	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"Y02E"	"H01L"	"F24J"	"Bay_Area"	2010	"topic-12"	1	"num-7832157"
"pat0235"	"yr2012"	"Solar Monitoring"	"Schenectady  NY"	"NY"	"NY"	"USA"	6	"Solar Inverter"	"H02J"			"H02J"	"Y02E"	"H02M"	"NY"	2012	"topic-06"	1	"num-8175755"
"pat0144"	"yr2011"	"Solar Inverter"	"Bend  OR"	"OR"	"OR"	"USA"	6	"Solar Inverter"	"H02J"	"Y02E"		"H02J"	"Y02E"	"H02M"	"OR"	2011	"topic-06"	1	"num-7906870"
"pat0767"	"yr2012"	"Solar Mounting/Rack"	"Philadephia  PA"	"PA"	"PA"	"USA"	14	"Solar Mounting/Rack"	"F24J"			"F24J"	"Y02E"	"H01L"	"PA"	2012	"topic-14"	1	"num-13/316 007"
"pat0027"	"yr2008"	"Solar Monitoring"	"Mineola  NY"	"NY"	"NY"	"USA"	5	"Solar Monitoring"	"G01D"	"H04Q"	"Y04S"	"Y04S"	"G06Q"	"Y02E"	"NY"	2008	"topic-05"	1	"num-7336201"
"pat0555"	"yr2012"	"Solar Mounting/Rack"	"Perrysburg  OH"	"OH"	"OH"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"F16C"	"H01L"	"F24J"	"Y02E"	"H01L"	"OH"	2012	"topic-14"	1	"num-12/846 686"
"pat0266"	"yr2012"	"Solar Inverter"	"Blaine  WA"	"WA"	"WA"	"USA"	6	"Solar Inverter"	"H02J"	"Y02B"		"H02J"	"Y02E"	"H02M"	"WA"	2012	"topic-06"	1	"num-8227937"
"pat0619"	"yr2012"	"Solar Inverter"	"Hsinchu"	"N/A"	"N/A"	"Taiwan"	0	"Solar Inverter"				"H02M"	"Y02E"	"H02J"	"asia"	2012	"topic-00"	1	"num-12/970 579"
"pat0799"	"yr2012"	"Solar Mounting/Rack"	"San Rafeal  CA"	"CA"	"CA"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2012	"topic-14"	1	"num-13/408 264"
"pat0062"	"yr2009"	"Solar Mounting/Rack"	"Fort Collins  CO"	"CO"	"CO"	"USA"	8	"Solar Inverter"	"G05F"			"H01L"	"Y02E"	"Y02B"	"CO"	2009	"topic-08"	1	"num-7619200"
"pat0379"	"yr2009"	"Solar Monitoring"	"Schenectady  NY"	"NY"	"NY"	"USA"	5	"Solar Monitoring"	"G06Q"	"Y04S"		"Y04S"	"G06Q"	"Y02E"	"NY"	2009	"topic-05"	1	"num-12/118 807"
"pat0233"	"yr2012"	"Solar Mounting/Rack"	"Alameda  CA"	"CA"	"CA"	"USA"	4	"Solar Mounting/Rack"	"H01L"	"Y02B"	"Y02E"	"Y02B"	"H01L"	"Y02E"	"Bay_Area"	2012	"topic-04"	1	"num-8171679"
"pat0167"	"yr2011"	"Solar Inverter"	"Petaluma  CA"	"CA"	"CA"	"USA"	11	"Solar Inverter"	"G05F"			"Y02E"	"H02J"	"G05F"	"Other_CA"	2011	"topic-11"	1	"num-7986122"
"pat0009"	"yr2006"	"Solar Monitoring"	"Jhongli"	"N/A"	"N/A"	"Taiwan"	6	"Solar Inverter"	"F01K"			"H02J"	"Y02E"	"H02M"	"asia"	2006	"topic-06"	1	"num-7000395"
"pat0809"	"yr2012"	"Solar Monitoring"	"Osaka"	"N/A"	"N/A"	"Japan"	3	"Solar Monitoring"				"H02J"	"Y02E"	"Y02B"	"jp"	2012	"topic-03"	1	"num-13/427 314"
"pat0758"	"yr2012"	"Solar Monitoring"	"Freiberg"	"N/A"	"N/A"	"Germany"	6	"Solar Inverter"	"H02H"	"H01L"		"H02J"	"Y02E"	"H02M"	"germany"	2012	"topic-06"	1	"num-13/294 237"
"pat0211"	"yr2012"	"Solar Monitoring"	"Hayward  CA"	"CA"	"CA"	"USA"	7	"Solar Inverter"	"H02J"	"Y02E"		"Y02E"	"H02J"	"H01L"	"Bay_Area"	2012	"topic-07"	1	"num-8115340"
"pat0615"	"yr2011"	"Solar Mounting/Rack"	"Alameda  CA"	"CA"	"CA"	"USA"	4	"Solar Mounting/Rack"	"H01L"	"Y02B"	"Y02E"	"Y02B"	"H01L"	"Y02E"	"Bay_Area"	2011	"topic-04"	1	"num-12/961 249"
"pat0731"	"yr2012"	"Solar Monitoring"	"Obernburg"	"N/A"	"N/A"	"Germany"	3	"Solar Monitoring"	"G01S"	"F24J"	"H01L"	"H02J"	"Y02E"	"Y02B"	"germany"	2012	"topic-03"	1	"num-13/222 832"
"pat0116"	"yr2010"	"Solar Inverter"	"Fort Collins  CO"	"CO"	"CO"	"USA"	13	"Solar Mounting/Rack"	"Y02E"	"Y02B"	"H02M"	"H01L"	"Y02E"	"F24J"	"CO"	2010	"topic-13"	1	"num-7843085"
"pat0072"	"yr2010"	"Site Assessment"	"Sebastopol  CA"	"CA"	"CA"	"USA"	5	"Solar Monitoring"	"G01J"	"G01C"	"G01W"	"Y04S"	"G06Q"	"Y02E"	"Other_CA"	2010	"topic-05"	1	"num-7690123"
"pat0679"	"yr2011"	"Solar Inverter"	"Austin  TX"	"TX"	"TX"	"USA"	6	"Solar Inverter"	"H02M"	"H02J"		"H02J"	"Y02E"	"H02M"	"TX"	2011	"topic-06"	1	"num-13/095 179"
"pat0327"	"yr2005"	"Solar Mounting/Rack"	"Warrenville  IL"	"IL"	"IL"	"USA"	13	"Solar Mounting/Rack"	"H01L"	"Y02E"	"F24J"	"H01L"	"Y02E"	"F24J"	"IL"	2005	"topic-13"	1	"num-11/011 674"
"pat0320"	"yr2005"	"Solar Mounting/Rack"	"Malibu  CA"	"CA"	"CA"	"USA"	13	"Solar Mounting/Rack"	"F24J"	"Y02B"	"F24J"	"H01L"	"Y02E"	"F24J"	"SOCAL"	2005	"topic-13"	1	"num-10/743 683"
"pat0593"	"yr2011"	"Solar Inverter"	"Hong Kong"	"N/A"	"N/A"	"China"	10	"Solar Inverter"	"Y02E"	"H02J"	"Y02E"	"H02J"	"Y02E"	"H02M"	"asia"	2011	"topic-10"	1	"num-12/915 926"
"pat0688"	"yr2012"	"Solar Inverter"	"Baden"	"N/A"	"N/A"	"Switzerland"	0	"Solar Inverter"				"H02M"	"Y02E"	"H02J"	"europe"	2012	"topic-00"	1	"num-13/117 972"
"pat0315"	"yr2009"	"Solar Inverter"	"Cleveland  OH"	"OH"	"OH"	"USA"	6	"Solar Inverter"				"H02J"	"Y02E"	"H02M"	"OH"	2009	"topic-06"	1	"num-8334618"
"pat0143"	"yr2008"	"Solar Mounting/Rack"	"Berkley CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2008	"topic-02"	1	"num-7900407"
"pat0349"	"yr2008"	"Solar Inverter"	"San Jose  CA"	"CA"	"CA"	"USA"	13	"Solar Mounting/Rack"	"F24J"	"H01L"	"F24J"	"H01L"	"Y02E"	"F24J"	"Bay_Area"	2008	"topic-13"	1	"num-11/765 991"
"pat0333"	"yr2006"	"Solar Mounting/Rack"	"Memphis  TN"	"TN"	"TN"	"USA"	4	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"Y02B"	"H01L"	"Y02E"	"TN"	2006	"topic-04"	1	"num-11/400 022"
"pat0814"	"yr2012"	"Solar Mounting/Rack"	"London"	"N/A"	"N/A"	"Canada"	14	"Solar Mounting/Rack"	"E04F"	"F24J"	"Y02B"	"F24J"	"Y02E"	"H01L"	"canada"	2012	"topic-14"	1	"num-13/437 992"
